TT/DP/03540/20/02/00023;cash;1100000;;11;2020-02-10
TT/DP/12797/20/02/00043;cash;2300000;;11;0000-00-00
TT/DP/12797/20/02/00044;cash;1700000;;11;0000-00-00
TT/DP/13384/20/02/00027;cash;2500000;cash;11;2020-02-08
TT/DP/13387/20/02/00037;cash;1700000;;11;2020-02-10
TT/DP/00758/20/02/00013;cash;2000000;;11;2020-02-10
TT/DP/09673/20/02/00007;cash;6000000;;11;2020-02-10
TT/DP/13759/20/02/00027;cash;1700000;-;11;2020-02-10
TT/DP/13759/20/02/00028;cash;1500000;-;11;2020-02-10
TT/DP/12143/20/02/00019;cash;1700000;;11;2020-02-10
TT/DP/13388/20/02/00014;cash;3000000;0;11;2020-02-10
TT/DP/13385.1/20/02/00004;cash;1500000;;11;2020-02-10
TT/DP/12142/20/02/00031;cash;1700000;;0;2020-02-10
TT/DP/03530/20/02/00010;cash;4000000;;0;2020-02-10
TT/DP/12143.1/20/02/00017;cash;3500000;;11;2020-02-10
TT/DP/06112/20/02/00033;cash;3300000;;11;2020-02-10
TT/DP/00675/20/02/00015;cash;1900000;;11;2020-02-10
TT/DP/12142/20/02/00032;cash;950000;;0;2020-02-10
TT/DP/07719/20/02/00011;cash;7300000;;11;2020-02-10
TT/DP/07719/20/02/00012;cash;2200000;;11;2020-02-10
TT/DP/12142/20/02/00033;cash;1700000;;0;2020-02-10
TT/DP/13384.4/20/02/00009;cash;700000;;11;2020-02-10
TT/DP/03540/20/02/00024;cash;10000000;;11;2020-02-10
TT/DP/07717/20/02/00019;cash;5000000;;11;2020-02-10
TT/DP/13386/20/02/00012;cash;1700000;;11;2020-02-10
TT/DP/13388/20/02/00015;cash;2500000;0;11;2020-02-10
TT/DP/12797/20/02/00045;cash;1700000;;11;0000-00-00
TT/DP/13386/20/02/00013;cash;2330000;;11;2020-02-10
TT/DP/12143.1/20/02/00018;cash;3000000;;11;2020-02-10
TT/DP/12143/20/02/00020;cash;3750000;;11;2020-02-10
TT/DP/03530/20/02/00011;cash;2000000;;0;2020-02-10
TT/DP/07628.1/20/02/00017;cash;2500000;-;11;2020-02-10
TT/DP/07628.1/20/02/00018;cash;2500000;-;11;2020-02-10
TT/DP/07628.1/20/02/00019;cash;8000000;-;11;2020-02-10
TT/DP/07628.1/20/02/00020;cash;1260000;-;11;2020-02-10
TT/DP/07628.1/20/02/00021;cash;1700000;-;11;2020-02-10
TT/DP/13388/20/02/00016;cash;1000000;0;11;2020-02-10
TT/DP/13384.1/20/02/00014;cash;6000000;;11;2020-02-10
TT/DP/13621/20/02/00023;cash;3000000;;11;2020-02-10
TT/DP/03538/20/02/00024;cash;1200000;;0;2020-02-10
TT/DP/13386/20/02/00014;cash;1350000;;11;2020-02-10
TT/DP/03573/20/02/00021;cash;7000000;6,04E+13;6;2020-02-10
TT/DP/05545/20/02/00026;cash;1300000;;0;2020-02-10
TT/DP/13384.4/20/02/00010;cash;1600000;;11;2020-02-10
TT/DP/12203/20/02/00014;cash;3000000;0;11;2020-02-10
TT/DP/13381/20/02/00019;cash;2000000;;11;2020-02-10
TT/DP/13386/20/02/00015;cash;1350000;;11;2020-02-10
TT/DP/03573/20/02/00022;cash;1100000;6,04E+13;6;2020-02-10
TT/DP/06111/20/02/00014;cash;2000000;;11;2020-02-10
TT/DP/12144.1/20/02/00011;cash;5000000;TUNAI;11;2020-02-10
TT/DP/11791/20/02/00020;cash;2500000;;11;2020-02-10
TT/DP/07717/20/02/00020;cash;7000000;;11;2020-02-10
TT/DP/13384.5/20/02/00011;cash;1300000;;11;2020-02-10
TT/DP/12144.1/20/02/00012;cash;3000000;TUNAI;11;2020-02-10
TT/DP/12143.1/20/02/00019;cash;3500000;;11;2020-02-10
TT/DP/13384.1/20/02/00015;cash;2000000;;11;2020-02-10
TT/DP/01354/20/02/00021;cash;3000000;;0;2020-02-10
TT/DP/03540/20/02/00025;cash;4000000;;11;2020-02-10
TT/DP/13388/20/02/00017;cash;2500000;0;11;2020-02-10
TT/DP/17338/20/02/00010;cash;1100000;0;11;2020-02-10
TT/DP/03573/20/02/00023;cash;2500000;6,04E+13;6;2020-02-10
TT/DP/05545/20/02/00027;cash;1700000;;0;2020-02-10
TT/DP/13384.3/20/02/00007;cash;800000;;11;2020-02-10
TT/DP/13381/20/02/00020;cash;2000000;;11;2020-02-10
TT/DP/13621/20/02/00024;cash;2700000;;11;2020-02-10
TT/DP/17338/20/02/00011;cash;1500000;0;11;2020-02-10
TT/DP/13759/20/02/00029;cash;1300000;-;11;2020-02-10
TT/DP/06112/20/02/00034;cash;10000000;;11;2020-02-10
TT/DP/13384.4/20/02/00011;cash;1600000;;11;2020-02-10
TT/DP/06935/20/02/00007;cash;800000;;11;2020-02-10
TT/DP/07781/20/02/00014;cash;800000;;11;2020-02-10
TT/DP/07720/20/02/00026;cash;2650000;;11;2020-02-10
TT/DP/07720/20/02/00027;cash;1800000;;11;2020-02-10
TT/DP/03538/20/02/00025;;3500000;;0;2020-02-10
TT/DP/07720/20/02/00028;cash;800000;;11;2020-02-10
TT/DP/13387/20/02/00038;cash;1400000;;11;2020-02-10
TT/DP/07720/20/02/00029;cash;1200000;;11;2020-02-10
TT/DP/07720/20/02/00030;cash;800000;;11;2020-02-10
TT/DP/03573/20/02/00024;cash;5000000;6,04E+13;6;2020-02-10
TT/DP/07628/20/02/00040;cash;1700000;-;11;2020-02-10
TT/DP/05545/20/02/00028;cash;1600000;;0;2020-02-10
TT/DP/07717/20/02/00021;cash;5000000;;11;2020-02-10
TT/DP/12203/20/02/00015;cash;3000000;0;11;2020-02-10
TT/DP/13382.2/20/02/00018;cash;1700000;;11;2020-02-10
TT/DP/06111/20/02/00015;cash;2000000;;11;2020-02-10
TT/DP/03573/20/02/00025;cash;3000000;6,04E+13;6;2020-02-10
TT/DP/00888/20/02/00024;;0;;0;0000-00-00
TT/DP/11791/20/02/00021;cash;3000000;;11;2020-02-10
TT/DP/12144/20/02/00025;cash;2500000;TUNAI;11;2020-02-10
TT/DP/12598/20/02/00034;cash;6000000;;11;2020-02-10
TT/DP/13386/20/02/00016;cash;4000000;;11;2020-02-10
TT/DP/13381.1/20/02/00008;cash;1400000;;11;2020-02-10
TT/DP/04692/20/02/00017;cash;2100000;-;11;2020-02-10
TT/DP/13388/20/02/00018;cash;2500000;0;11;2020-02-11
TT/DP/00758/20/02/00014;cash;3000000;;11;2020-02-10
TT/DP/07781/20/02/00015;cash;2500000;;11;2020-02-10
TT/DP/00888/20/02/00025;;0;;0;0000-00-00
TT/DP/06112/20/02/00035;cash;1700000;;11;2020-02-10
TT/DP/07717/20/02/00022;cash;13000000;;11;2020-02-10
TT/DP/04730/20/02/00046;cash;3300000;;11;2020-02-10
TT/DP/05545/20/02/00029;cash;1600000;;0;2020-02-10
TT/DP/13382/20/02/00023;cash;4000000;;11;2020-02-10
TT/DP/13621/20/02/00025;cash;2700000;;11;2020-02-10
TT/DP/07465/20/02/00004;cash;1700000;;11;2020-02-10
TT/DP/13381.1/20/02/00009;cash;1500000;;11;2020-02-10
TT/DP/13382.2/20/02/00019;cash;1600000;;11;2020-02-10
TT/DP/04730/20/02/00047;cash;2500000;;11;2020-02-10
TT/DP/12144/20/02/00026;cash;1500000;TUNAI;11;2020-02-10
TT/DP/12142.2/20/02/00010;cash;10000000;;0;2020-02-10
TT/DP/12142.2/20/02/00011;cash;1065000;;0;2020-02-10
TT/DP/07781/20/02/00016;cash;2000000;;11;2020-02-10
TT/DP/00758/20/02/00015;cash;1800000;;11;2020-02-10
TT/DP/06935/20/02/00008;cash;5000000;;11;2020-02-10
TT/DP/03538/20/02/00026;cash;1700000;;0;2020-02-10
TT/DP/00888/20/02/00026;;0;;0;0000-00-00
TT/DP/06111/20/02/00016;cash;1800000;;11;2020-02-10
TT/DP/12598/20/02/00035;cash;1700000;;11;2020-02-10
TT/DP/06112/20/02/00036;cash;3000000;;11;2020-02-10
TT/DP/13384.3/20/02/00008;cash;3000000;;11;2020-02-10
TT/DP/07717/20/02/00023;cash;4300000;;11;2020-02-10
TT/DP/12144/20/02/00027;cash;1700000;TUNAI;11;2020-02-10
TT/DP/13382.2/20/02/00020;cash;1600000;;11;2020-02-10
TT/DP/12598.2/20/02/00007;cash;3000000;;11;2020-02-10
TT/DP/11791/20/02/00022;cash;2000000;;11;2020-02-10
TT/DP/13381/20/02/00021;cash;2100000;;11;2020-02-10
TT/DP/11791/20/02/00023;cash;1700000;;11;2020-02-10
TT/DP/13382.1/20/02/00011;cash;2000000;;11;2020-02-10
TT/DP/04692.1/20/02/00007;cash;3000000;-;11;2020-02-10
TT/DP/05545/20/02/00030;cash;1700000;;0;2020-02-10
TT/DP/06935/20/02/00009;cash;3500000;;11;2020-02-10
TT/DP/01354/20/02/00022;cash;2500000;;0;2020-02-10
TT/DP/12598/20/02/00036;cash;2500000;;11;2020-02-10
TT/DP/13384/20/02/00028;cash;4300000;;0;2020-02-10
TT/DP/00888/20/02/00027;;0;;0;0000-00-00
TT/DP/13385/20/02/00016;cash;1200000;;10;2020-02-10
TT/DP/07628/20/02/00041;cash;4000000;-;11;2020-02-10
TT/DP/04692/20/02/00018;cash;3000000;-;11;2020-02-10
TT/DP/13621/20/02/00026;cash;3000000;;11;2020-02-10
TT/DP/12598.1/20/02/00004;cash;2500000;;11;2020-02-10
TT/DP/13621/20/02/00027;cash;3000000;;11;2020-02-10
TT/DP/13621/20/02/00028;cash;3000000;;11;2020-02-10
TT/DP/07628/20/02/00042;cash;3000000;-;11;2020-02-10
TT/DP/12797/20/02/00046;cash;1260000;;11;0000-00-00
TT/DP/05529/20/02/00014;cash;10000000;CASH;11;2020-02-10
TT/DP/05529/20/02/00015;cash;1700000;cash;11;2020-02-10
TT/DP/05529/20/02/00016;cash;1700000;CASH;11;2020-02-10
TT/DP/05529/20/02/00017;cash;800000;CASH;11;2020-02-10
TT/DP/05529/20/02/00018;cash;2500000;CASH;11;2020-02-10
TT/DP/05529/20/02/00019;cash;2000000;cash;11;2020-02-10
TT/DP/04576/20/02/00022;cash;5000000;;11;2020-02-11
TT/DP/12142.1/20/02/00008;cash;2500000;;0;2020-02-11
TT/DP/13382/20/02/00024;cash;5000000;;11;2020-02-11
TT/DP/06111/20/02/00017;cash;4500000;;11;2020-02-11
TT/DP/03538/20/02/00027;cash;5000000;;0;2020-02-11
TT/DP/05529/20/02/00020;cash;800000;CASH;11;2020-02-11
TT/DP/12143.1/20/02/00020;cash;2500000;;11;2020-02-11
TT/DP/12797/20/02/00047;cash;1500000;;11;0000-00-00
TT/DP/12797/20/02/00048;cash;1700000;;11;0000-00-00
TT/DP/04730/20/02/00048;cash;1430000;;11;2020-02-11
TT/DP/13387/20/02/00039;cash;2000000;;11;2020-02-11
TT/DP/13386/20/02/00017;cash;1700000;;11;2020-02-11
TT/DP/11791/20/02/00024;cash;2200000;;11;2020-02-11
TT/DP/13384.5/20/02/00012;cash;5000000;;11;2020-02-11
TT/DP/01354/20/02/00023;cash;5000000;0;11;2020-02-10
TT/DP/13386/20/02/00018;cash;1200000;;11;2020-02-11
TT/DP/13381/20/02/00022;cash;700000;;11;2020-02-11
TT/DP/00675/20/02/00016;cash;16265000;;11;2020-02-11
TT/DP/12142/20/02/00034;cash;2900000;;0;2020-02-11
TT/DP/12143.1/20/02/00021;cash;3000000;;11;2020-02-11
TT/DP/11791/20/02/00025;cash;1500000;;11;2020-02-11
TT/DP/12144/20/02/00028;cash;1500000;TUNAI;11;2020-02-11
TT/DP/05529/20/02/00021;cash;800000;CASH;11;2020-02-11
TT/DP/11791/20/02/00026;cash;2000000;;11;2020-02-11
TT/DP/13384/20/02/00029;cash;5000000;;11;2020-02-11
TT/DP/12144/20/02/00029;cash;2300000;TUNAI;11;2020-02-11
TT/DP/03530/20/02/00012;cash;7000000;;0;2020-02-11
TT/DP/00888/20/02/00028;;0;;0;0000-00-00
TT/DP/00675/20/02/00017;cash;2300000;;11;2020-02-11
TT/DP/03573/20/02/00026;cash;10000000;6,04E+13;6;2020-02-11
TT/DP/07628/20/02/00043;cash;950000;-;11;2020-02-11
TT/DP/12144/20/02/00030;cash;2500000;TUNAI;11;2020-02-11
TT/DP/06112/20/02/00037;cash;1600000;;11;2020-02-11
TT/DP/13384.6/20/02/00009;cash;2500000;;11;2020-02-11
TT/DP/13759/20/02/00030;cash;4000000;-;11;2020-02-11
TT/DP/12144/20/02/00031;cash;1300000;TUNAI;11;2020-02-11
TT/DP/03573/20/02/00027;cash;2500000;6,04E+13;6;2020-02-11
TT/DP/00888/20/02/00029;;0;;0;0000-00-00
TT/DP/13759/20/02/00031;cash;800000;-;11;2020-02-11
TT/DP/12598/20/02/00037;cash;2000000;;11;2020-02-11
TT/DP/13385/20/02/00017;cash;2000000;;11;2020-02-11
TT/DP/06111/20/02/00018;cash;3000000;;11;2020-02-11
TT/DP/05621.1/20/02/00005;cash;800000;;11;2020-02-11
TT/DP/12144/20/02/00032;cash;1200000;TUNAI;11;2020-02-11
TT/DP/13387/20/02/00040;cash;1300000;;11;2020-02-11
TT/DP/04692/20/02/00019;cash;6000000;-;11;2020-02-11
TT/DP/13621/20/02/00029;cash;2500000;;11;2020-02-11
TT/DP/12143.1/20/02/00022;cash;1300000;;11;2020-02-11
TT/DP/12598/20/02/00038;cash;1600000;;11;2020-02-11
TT/DP/06112/20/02/00038;cash;4300000;;11;2020-02-11
TT/DP/12144/20/02/00033;cash;1500000;TUNAI;11;2020-02-11
TT/DP/09673/20/02/00008;cash;1800000;;11;2020-02-11
TT/DP/09673/20/02/00009;cash;1500000;;11;2020-02-11
TT/DP/07720/20/02/00031;cash;700000;;11;2020-02-11
TT/DP/13386/20/02/00019;cash;1530000;;11;2020-02-11
TT/DP/12598/20/02/00039;cash;1400000;;11;2020-02-11
TT/DP/12143/20/02/00021;cash;4000000;;11;2020-02-11
TT/DP/13385/20/02/00018;cash;2500000;;11;2020-02-11
TT/DP/13384.4/20/02/00012;cash;2500000;;11;2020-02-11
TT/DP/09673/20/02/00010;cash;2500000;;11;2020-02-11
TT/DP/05529/20/02/00022;cash;3000000;CASH;11;2020-02-11
TT/DP/04692/20/02/00020;cash;5000000;-;11;2020-02-11
TT/DP/07628/20/02/00044;cash;3000000;-;11;2020-02-11
TT/DP/01354/20/02/00024;cash;13200000;;0;2020-02-11
TT/DP/07781/20/02/00017;cash;7000000;;11;2020-02-11
TT/DP/07464/20/02/00023;cash;121200;;11;2020-02-11
TT/DP/09673/20/02/00011;cash;2500000;;11;2020-02-11
TT/DP/07717/20/02/00024;cash;8000000;;11;2020-02-11
TT/DP/13386/20/02/00020;cash;1500000;;11;2020-02-11
TT/DP/12142/20/02/00035;cash;1300000;;0;2020-02-11
TT/DP/07717/20/02/00025;cash;1700000;;11;2020-02-11
TT/DP/04576/20/02/00023;cash;1170000;;11;2020-02-11
TT/DP/12797/20/02/00049;cash;2300000;;11;0000-00-00
TT/DP/12797/20/02/00050;cash;2300000;;11;0000-00-00
TT/DP/03573/20/02/00028;cash;5500000;6,04E+13;6;2020-02-11
TT/DP/05391/20/02/00006;cash;1400000;;11;2020-02-11
TT/DP/12797/20/02/00051;cash;2000000;;11;0000-00-00
TT/DP/03573/20/02/00029;cash;3000000;6,04E+13;6;2020-02-11
TT/DP/06112/20/02/00039;cash;3000000;;11;2020-02-11
TT/DP/08549/20/02/00017;cash;2300000;;11;2020-02-11
TT/DP/12144.1/20/02/00013;cash;1100000;TUNAI;11;2020-02-11
TT/DP/13759/20/02/00032;cash;1100000;-;11;2020-02-11
TT/DP/12144.1/20/02/00014;cash;1100000;TUNAI;11;2020-02-11
TT/DP/03573/20/02/00030;cash;1300000;6,04E+13;6;2020-02-11
TT/DP/12797/20/02/00052;cash;5000000;;11;0000-00-00
TT/DP/12144.1/20/02/00015;cash;4000000;TUNAI;11;2020-02-11
TT/DP/03540/20/02/00026;cash;1300000;;11;2020-02-11
TT/DP/13388.1/20/02/00007;cash;800000;0;11;2020-02-11
TT/DP/06112/20/02/00040;cash;5000000;;11;2020-02-11
TT/DP/00888/20/02/00030;;0;;0;0000-00-00
TT/DP/11791/20/02/00027;cash;800000;;11;2020-02-11
TT/DP/12797/20/02/00053;cash;5000000;;11;0000-00-00
TT/DP/12144.1/20/02/00016;cash;3000000;TUNAI;11;2020-02-11
TT/DP/07628/20/02/00045;cash;2100000;-;11;2020-02-11
TT/DP/12598/20/02/00040;cash;4000000;;11;2020-02-11
TT/DP/11791/20/02/00028;cash;3000000;;11;2020-02-11
TT/DP/07628/20/02/00046;cash;1260000;-;11;2020-02-11
TT/DP/03538/20/02/00028;cash;2300000;;0;2020-02-11
TT/DP/12142/20/02/00036;cash;5000000;;0;2020-02-11
TT/DP/13384/20/02/00030;cash;1070000;;11;2020-02-11
TT/DP/13384.2/20/02/00011;cash;3500000;;11;2020-02-11
TT/DP/07781/20/02/00018;cash;1100000;;11;2020-02-11
TT/DP/12598/20/02/00041;cash;1300000;;11;2020-02-11
TT/DP/11791/20/02/00029;cash;20000000;;11;2020-02-11
TT/DP/13382.1/20/02/00012;cash;7000000;;11;2020-02-11
TT/DP/04730/20/02/00049;cash;1250000;;11;2020-02-11
TT/DP/13759/20/02/00033;cash;1100000;-;11;2020-02-11
TT/DP/13759/20/02/00034;cash;5000000;-;11;2020-02-11
TT/DP/13759/20/02/00035;cash;1200000;-;11;2020-02-11
TT/DP/00888/20/02/00031;;0;;0;0000-00-00
TT/DP/11791/20/02/00030;cash;2500000;;11;2020-02-11
TT/DP/06112/20/02/00041;cash;1700000;;11;2020-02-11
TT/DP/13384.1/20/02/00016;cash;4000000;;11;2020-02-11
TT/DP/07465/20/02/00005;cash;2500000;;11;2020-02-11
TT/DP/13384.1/20/02/00017;cash;1000000;;11;2020-02-11
TT/DP/13621/20/02/00030;cash;1500000;;11;0000-00-00
TT/DP/12598/20/02/00042;cash;10000000;;11;2020-02-11
TT/DP/13384/20/02/00031;cash;2500000;;11;2020-02-11
TT/DP/05545/20/02/00031;cash;2500000;;0;2020-02-11
TT/DP/06112/20/02/00042;cash;5000000;;11;2020-02-11
TT/DP/07720/20/02/00032;cash;1100000;;11;2020-02-11
TT/DP/07720/20/02/00033;cash;5000000;;11;2020-02-11
TT/DP/04576/20/02/00024;cash;1600000;;11;2020-02-11
TT/DP/13384.4/20/02/00013;cash;1500000;;11;2020-02-11
TT/DP/12144/20/02/00034;cash;3000000;TUNAI;11;2020-02-11
TT/DP/13759/20/02/00036;cash;5000000;-;11;2020-02-11
TT/DP/07465/20/02/00006;cash;5000000;;11;2020-02-11
TT/DP/07781/20/02/00019;cash;8000000;;11;2020-02-11
TT/DP/04730/20/02/00050;cash;2330000;;11;2020-02-11
TT/DP/05529/20/02/00023;cash;2000000;CASH;11;2020-02-11
TT/DP/12598/20/02/00043;cash;800000;;11;2020-02-11
TT/DP/12143.1/20/02/00023;cash;2100000;;11;2020-02-11
TT/DP/13381.1/20/02/00010;cash;3000000;;11;2020-02-11
TT/DP/13382/20/02/00025;cash;2500000;;11;2020-02-11
TT/DP/12142/20/02/00037;cash;5000000;;0;2020-02-11
TT/DP/05621.1/20/02/00006;cash;2500000;;11;2020-02-11
TT/DP/12143.1/20/02/00024;cash;1300000;;11;2020-02-11
TT/DP/06112/20/02/00043;cash;3000000;;11;2020-02-11
TT/DP/12598/20/02/00044;cash;12000000;;11;2020-02-11
TT/DP/13384/20/02/00032;;3900000;;11;2020-02-11
TT/DP/13384.5/20/02/00013;cash;4000000;;11;2020-02-11
TT/DP/13384.2/20/02/00012;cash;3000000;cash;11;2020-02-11
TT/DP/13384.2/20/02/00013;cash;3000000;cash;11;2020-02-11
TT/DP/01925/20/02/00014;cash;2300000;;11;0000-00-00
TT/DP/13384.2/20/02/00014;cash;1500000;cash;11;2020-02-11
TT/DP/12143/20/02/00022;cash;1400000;;11;2020-02-11
TT/DP/13384/20/02/00033;cash;1600000;;11;2020-02-11
TT/DP/07628.1/20/02/00022;cash;650000;-;11;2020-02-11
TT/DP/07628.1/20/02/00023;cash;2500000;-;11;2020-02-11
TT/DP/04730/20/02/00051;cash;1430000;;11;2020-02-11
TT/DP/07628.1/20/02/00024;cash;650000;-;11;2020-02-11
TT/DP/13382/20/02/00026;cash;1500000;;11;2020-02-11
TT/DP/05545/20/02/00032;cash;3500000;;0;2020-02-11
TT/DP/07628.1/20/02/00025;cash;7000000;-;11;2020-02-11
TT/DP/13759/20/02/00037;cash;2100000;-;11;2020-02-11
TT/DP/13382.2/20/02/00021;cash;1200000;;11;2020-02-11
TT/DP/13759/20/02/00038;cash;3500000;-;11;2020-02-11
TT/DP/12143.1/20/02/00025;cash;10000000;;11;2020-02-11
TT/DP/05529/20/02/00024;cash;2000000;CASH;11;2020-02-11
TT/DP/03538/20/02/00029;cash;1100000;;0;2020-02-11
TT/DP/12598/20/02/00045;cash;800000;;11;2020-02-11
TT/DP/13382.2/20/02/00022;cash;1300000;;11;2020-02-11
TT/DP/00888/20/02/00032;;0;;0;0000-00-00
TT/DP/11791/20/02/00031;cash;2300000;;11;2020-02-11
TT/DP/05545/20/02/00033;cash;1500000;;0;2020-02-11
TT/DP/04692/20/02/00021;cash;3000000;-;11;2020-02-11
TT/DP/03573/20/02/00031;cash;1500000;6,04E+13;6;2020-02-11
TT/DP/03573/20/02/00032;cash;1500000;6,04E+13;6;2020-02-11
TT/DP/13759/20/02/00039;cash;3000000;-;11;2020-02-11
TT/DP/04730/20/02/00052;cash;1430000;;11;2020-02-11
TT/DP/12598/20/02/00046;cash;1500000;;11;2020-02-11
TT/DP/06112/20/02/00044;cash;5000000;;11;2020-02-11
TT/DP/13621/20/02/00031;cash;2500000;;11;2020-02-11
TT/DP/05621/20/02/00013;cash;3000000;;11;2020-02-11
TT/DP/13381/20/02/00023;cash;3000000;;11;2020-02-11
TT/DP/13759/20/02/00040;cash;1300000;;11;2020-02-11
TT/DP/09155/20/02/00008;cash;1250000;;11;2020-02-11
TT/DP/12142/20/02/00038;cash;2500000;;0;2020-02-11
TT/DP/09155/20/02/00009;cash;3500000;;11;2020-02-11
TT/DP/07628.1/20/02/00026;cash;2500000;-;11;2020-02-11
TT/DP/09155/20/02/00010;cash;3500000;;11;2020-02-11
TT/DP/07464/20/02/00024;cash;800000;;11;2020-02-11
TT/DP/13621/20/02/00032;cash;2300000;;11;2020-02-11
TT/DP/12598/20/02/00047;cash;2000000;;11;2020-02-11
TT/DP/13621/20/02/00033;cash;3000000;;11;2020-02-11
TT/DP/05529/20/02/00025;cash;2700000;CASH;11;2020-02-11
TT/DP/03538/20/02/00030;cash;2500000;;0;2020-02-11
TT/DP/13382/20/02/00027;cash;2500000;;11;2020-02-11
TT/DP/03538/20/02/00031;cash;3000000;;0;2020-02-11
TT/DP/13382/20/02/00028;cash;2500000;;11;2020-02-11
TT/DP/13382.1/20/02/00013;cash;1200000;;11;2020-02-11
TT/DP/13382.1/20/02/00014;cash;4500000;;11;2020-02-11
TT/DP/12203/20/02/00016;cash;14300000;0;11;2020-02-12
TT/DP/13384.6/20/02/00010;cash;4000000;;11;2020-02-11
TT/DP/03538/20/02/00032;cash;4000000;;0;2020-02-12
TT/DP/13384.1/20/02/00018;cash;1000000;;11;2020-02-12
TT/DP/12143.1/20/02/00026;cash;5000000;;11;2020-02-12
TT/DP/03573/20/02/00033;cash;800000;6,04E+13;6;2020-02-12
TT/DP/03538/20/02/00033;cash;1100000;;0;2020-02-12
TT/DP/12144/20/02/00035;cash;1700000;TUNAI;11;2020-02-12
TT/DP/13384/20/02/00034;cash;2500000;;11;2020-02-11
TT/DP/12797/20/02/00054;cash;1700000;;11;0000-00-00
TT/DP/12797/20/02/00055;cash;1070000;;11;0000-00-00
TT/DP/12144.1/20/02/00017;cash;10000000;TUNAI;11;2020-02-12
TT/DP/03538/20/02/00034;cash;1700000;;0;2020-02-12
TT/DP/13388.1/20/02/00008;cash;2500000;0;11;2020-02-12
TT/DP/05621/20/02/00014;cash;5000000;;11;2020-02-12
TT/DP/12598.2/20/02/00008;cash;1700000;;11;2020-02-12
TT/DP/05545/20/02/00034;cash;2550000;;0;2020-02-12
TT/DP/01118/20/02/00008;cash;1700000;;11;2020-02-12
TT/DP/07781/20/02/00020;cash;3000000;;11;2020-02-12
TT/DP/00675/20/02/00018;cash;3000000;;11;2020-02-12
TT/DP/13621/20/02/00034;cash;1200000;;11;0000-00-00
TT/DP/07719/20/02/00013;cash;1700000;;11;2020-02-12
TT/DP/07717/20/02/00026;cash;1500000;;11;2020-02-12
TT/DP/13388.1/20/02/00009;cash;1600000;0;11;2020-02-12
TT/DP/01118/20/02/00009;cash;3000000;;11;2020-02-12
TT/DP/12598.2/20/02/00009;cash;2000000;;11;2020-02-12
TT/DP/12143.1/20/02/00027;cash;1700000;;11;2020-02-12
TT/DP/05545/20/02/00035;cash;1500000;;0;2020-02-12
TT/DP/12598.1/20/02/00005;cash;10000000;;11;2020-02-12
TT/DP/07781/20/02/00021;cash;4800000;;11;2020-02-12
TT/DP/11791/20/02/00032;cash;1100000;;11;2020-02-12
TT/DP/13759/20/02/00041;cash;2300000;-;11;2020-02-12
TT/DP/13759/20/02/00042;cash;3500000;-;11;2020-02-12
TT/DP/05621/20/02/00015;cash;1500000;;11;2020-02-12
TT/DP/00888/20/02/00033;;0;;0;0000-00-00
TT/DP/05545/20/02/00036;cash;1500000;;0;2020-02-12
TT/DP/05545/20/02/00037;kredit_transfer;1500000;;0;2020-02-12
TT/DP/09673/20/02/00012;cash;7000000;;11;2020-02-12
TT/DP/13388/20/02/00019;cash;1500000;0;11;2020-02-12
TT/DP/05545/20/02/00038;cash;1500000;;0;2020-02-12
TT/DP/03538/20/02/00035;cash;3000000;;0;2020-02-12
TT/DP/12598/20/02/00048;cash;3000000;;11;2020-02-12
TT/DP/09673/20/02/00013;cash;1100000;;11;2020-02-12
TT/DP/07717/20/02/00027;cash;3000000;;11;2020-02-12
TT/DP/06112/20/02/00045;cash;2000000;;11;2020-02-12
TT/DP/12143/20/02/00023;cash;5000000;;11;2020-02-12
TT/DP/07720/20/02/00034;cash;2000000;;11;2020-02-12
TT/DP/07720/20/02/00035;cash;2000000;;11;2020-02-12
TT/DP/07720/20/02/00036;cash;3000000;;11;2020-02-12
TT/DP/07720/20/02/00037;cash;7000000;;11;2020-02-12
TT/DP/13384.4/20/02/00014;cash;2000000;;11;2020-02-12
TT/DP/05545/20/02/00039;cash;5000000;;0;2020-02-12
TT/DP/12143.1/20/02/00028;cash;2500000;;11;2020-02-12
TT/DP/12598/20/02/00049;cash;2000000;;11;2020-02-12
TT/DP/13388/20/02/00020;cash;1200000;0;11;2020-02-12
TT/DP/13382.2/20/02/00023;cash;2300000;;11;2020-02-12
TT/DP/09673/20/02/00014;cash;3000000;;11;2020-02-12
TT/DP/05391/20/02/00007;cash;1600000;;11;2020-02-12
TT/DP/01118/20/02/00010;cash;1300000;;11;2020-02-12
TT/DP/13387/20/02/00041;cash;5000000;;11;2020-02-12
TT/DP/06111/20/02/00019;cash;3700000;;11;2020-02-12
TT/DP/12203/20/02/00017;cash;4240000;0;11;2020-02-12
TT/DP/13386/20/02/00021;cash;1200000;;11;2020-02-12
TT/DP/13384/20/02/00035;cash;1700000;;11;2020-02-12
TT/DP/13382/20/02/00029;cash;1200000;;11;2020-02-12
TT/DP/07628/20/02/00047;cash;2500000;-;11;2020-02-12
TT/DP/07628/20/02/00048;cash;2300000;-;11;2020-02-12
TT/DP/07717/20/02/00028;cash;6000000;;11;2020-02-12
TT/DP/13387/20/02/00042;cash;1500000;;11;2020-02-12
TT/DP/12143.1/20/02/00029;cash;1400000;;11;2020-02-12
TT/DP/12143.1/20/02/00030;cash;1400000;;11;2020-02-12
TT/DP/03538/20/02/00036;;15000000;;0;2020-02-12
